
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 21, 'alpha': 1.27152056055983, 'normalize_similarity': True} - results: ROC_AUC: 0.0744158, PRECISION: 0.0136831, PRECISION_RECALL_MIN_DEN: 0.0561330, RECALL: 0.0551520, MAP: 0.0241549, MRR: 0.0496672, NDCG: 0.0374644, F1: 0.0219200, HIT_RATE: 0.1368307, ARHR: 0.0526474, NOVELTY: 0.0053188, AVERAGE_POPULARITY: 0.0329757, DIVERSITY_MEAN_INTER_LIST: 0.9947446, DIVERSITY_HERFINDAHL: 0.9994556, COVERAGE_ITEM: 0.4969856, COVERAGE_ITEM_CORRECT: 0.0232839, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0805587, DIVERSITY_GINI: 0.2408942, SHANNON_ENTROPY: 12.7622622, 
SearchBayesianSkopt-CV: Config 90 is suboptimal. Config: {'topK': 1000, 'alpha': 0.45103499381698314, 'normalize_similarity': False} - results: ROC_AUC: 0.1390226, PRECISION: 0.0279874, PRECISION_RECALL_MIN_DEN: 0.1018665, RECALL: 0.0992160, MAP: 0.0461083, MRR: 0.0995647, NDCG: 0.0708782, F1: 0.0436544, HIT_RATE: 0.2798744, ARHR: 0.1115616, NOVELTY: 0.0047309, AVERAGE_POPULARITY: 0.1185917, DIVERSITY_MEAN_INTER_LIST: 0.9791273, DIVERSITY_HERFINDAHL: 0.9978942, COVERAGE_ITEM: 0.3878037, COVERAGE_ITEM_CORRECT: 0.0289201, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1464200, DIVERSITY_GINI: 0.1141899, SHANNON_ENTROPY: 11.0296360, 
SearchBayesianSkopt-CV: Config 91 is suboptimal. Config: {'topK': 1000, 'alpha': 0.451153851666854, 'normalize_similarity': False} - results: ROC_AUC: 0.1389623, PRECISION: 0.0279686, PRECISION_RECALL_MIN_DEN: 0.1017649, RECALL: 0.0991107, MAP: 0.0460432, MRR: 0.0994788, NDCG: 0.0708001, F1: 0.0436214, HIT_RATE: 0.2796861, ARHR: 0.1114720, NOVELTY: 0.0047310, AVERAGE_POPULARITY: 0.1185733, DIVERSITY_MEAN_INTER_LIST: 0.9791323, DIVERSITY_HERFINDAHL: 0.9978947, COVERAGE_ITEM: 0.3878576, COVERAGE_ITEM_CORRECT: 0.0288893, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1463194, DIVERSITY_GINI: 0.1142051, SHANNON_ENTROPY: 11.0300144, 
SearchBayesianSkopt-CV: Config 92 is suboptimal. Config: {'topK': 1000, 'alpha': 0.45120055366395445, 'normalize_similarity': False} - results: ROC_AUC: 0.1389911, PRECISION: 0.0279686, PRECISION_RECALL_MIN_DEN: 0.1017691, RECALL: 0.0991103, MAP: 0.0460488, MRR: 0.0994587, NDCG: 0.0707998, F1: 0.0436211, HIT_RATE: 0.2796860, ARHR: 0.1114653, NOVELTY: 0.0047310, AVERAGE_POPULARITY: 0.1185726, DIVERSITY_MEAN_INTER_LIST: 0.9791342, DIVERSITY_HERFINDAHL: 0.9978949, COVERAGE_ITEM: 0.3879269, COVERAGE_ITEM_CORRECT: 0.0288816, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1463445, DIVERSITY_GINI: 0.1142194, SHANNON_ENTROPY: 11.0301146, 
SearchBayesianSkopt-CV: Config 93 is suboptimal. Config: {'topK': 7, 'alpha': 0.32491515913930696, 'normalize_similarity': False} - results: ROC_AUC: 0.1165211, PRECISION: 0.0210886, PRECISION_RECALL_MIN_DEN: 0.0762234, RECALL: 0.0742324, MAP: 0.0378557, MRR: 0.0830762, NDCG: 0.0565357, F1: 0.0328445, HIT_RATE: 0.2108864, ARHR: 0.0907529, NOVELTY: 0.0048679, AVERAGE_POPULARITY: 0.0751120, DIVERSITY_MEAN_INTER_LIST: 0.9478234, DIVERSITY_HERFINDAHL: 0.9947644, COVERAGE_ITEM: 0.4080308, COVERAGE_ITEM_CORRECT: 0.0235457, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1158928, DIVERSITY_GINI: 0.1261375, SHANNON_ENTROPY: 10.7405337, 
SearchBayesianSkopt-CV: Config 94 is suboptimal. Config: {'topK': 997, 'alpha': 0.48069350077857365, 'normalize_similarity': True} - results: ROC_AUC: 0.1194975, PRECISION: 0.0251227, PRECISION_RECALL_MIN_DEN: 0.0893252, RECALL: 0.0865810, MAP: 0.0384530, MRR: 0.0844936, NDCG: 0.0602168, F1: 0.0389384, HIT_RATE: 0.2512267, ARHR: 0.0948223, NOVELTY: 0.0049886, AVERAGE_POPULARITY: 0.0783020, DIVERSITY_MEAN_INTER_LIST: 0.9905132, DIVERSITY_HERFINDAHL: 0.9990325, COVERAGE_ITEM: 0.4685659, COVERAGE_ITEM_CORRECT: 0.0307603, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1312948, DIVERSITY_GINI: 0.1821160, SHANNON_ENTROPY: 12.0429238, 
SearchBayesianSkopt-CV: Config 95 is suboptimal. Config: {'topK': 993, 'alpha': 0.7325148928412214, 'normalize_similarity': False} - results: ROC_AUC: 0.1322508, PRECISION: 0.0270326, PRECISION_RECALL_MIN_DEN: 0.0964189, RECALL: 0.0936287, MAP: 0.0428654, MRR: 0.0940920, NDCG: 0.0664917, F1: 0.0419463, HIT_RATE: 0.2703262, ARHR: 0.1057809, NOVELTY: 0.0049184, AVERAGE_POPULARITY: 0.0914066, DIVERSITY_MEAN_INTER_LIST: 0.9875252, DIVERSITY_HERFINDAHL: 0.9987338, COVERAGE_ITEM: 0.4470144, COVERAGE_ITEM_CORRECT: 0.0303369, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1407575, DIVERSITY_GINI: 0.1633904, SHANNON_ENTROPY: 11.7725163, 
SearchBayesianSkopt-CV: Config 96 is suboptimal. Config: {'topK': 8, 'alpha': 0.0030776081813754805, 'normalize_similarity': False} - results: ROC_AUC: 0.1105080, PRECISION: 0.0206829, PRECISION_RECALL_MIN_DEN: 0.0774238, RECALL: 0.0755954, MAP: 0.0357812, MRR: 0.0781705, NDCG: 0.0547510, F1: 0.0324766, HIT_RATE: 0.2068290, ARHR: 0.0854673, NOVELTY: 0.0047864, AVERAGE_POPULARITY: 0.0901943, DIVERSITY_MEAN_INTER_LIST: 0.9655238, DIVERSITY_HERFINDAHL: 0.9965341, COVERAGE_ITEM: 0.3817902, COVERAGE_ITEM_CORRECT: 0.0219211, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1143325, DIVERSITY_GINI: 0.1102456, SHANNON_ENTROPY: 10.7999704, 
SearchBayesianSkopt-CV: Config 97 is suboptimal. Config: {'topK': 1000, 'alpha': 0.45521294931964, 'normalize_similarity': False} - results: ROC_AUC: 0.1389915, PRECISION: 0.0280029, PRECISION_RECALL_MIN_DEN: 0.1018230, RECALL: 0.0991694, MAP: 0.0460968, MRR: 0.0994309, NDCG: 0.0708448, F1: 0.0436690, HIT_RATE: 0.2800286, ARHR: 0.1114604, NOVELTY: 0.0047336, AVERAGE_POPULARITY: 0.1182230, DIVERSITY_MEAN_INTER_LIST: 0.9792634, DIVERSITY_HERFINDAHL: 0.9979078, COVERAGE_ITEM: 0.3888816, COVERAGE_ITEM_CORRECT: 0.0289355, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1464955, DIVERSITY_GINI: 0.1149014, SHANNON_ENTROPY: 11.0408558, 
SearchBayesianSkopt-CV: Config 98 is suboptimal. Config: {'topK': 957, 'alpha': 0.0009898192634865135, 'normalize_similarity': False} - results: ROC_AUC: 0.1222349, PRECISION: 0.0240146, PRECISION_RECALL_MIN_DEN: 0.0896563, RECALL: 0.0875166, MAP: 0.0405873, MRR: 0.0870097, NDCG: 0.0622421, F1: 0.0376849, HIT_RATE: 0.2401461, ARHR: 0.0964247, NOVELTY: 0.0045853, AVERAGE_POPULARITY: 0.1442345, DIVERSITY_MEAN_INTER_LIST: 0.9674502, DIVERSITY_HERFINDAHL: 0.9967267, COVERAGE_ITEM: 0.3249971, COVERAGE_ITEM_CORRECT: 0.0225448, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1287530, DIVERSITY_GINI: 0.0792992, SHANNON_ENTROPY: 10.3678377, 
SearchBayesianSkopt-CV: Config 99 is suboptimal. Config: {'topK': 1000, 'alpha': 0.45632022310719306, 'normalize_similarity': False} - results: ROC_AUC: 0.1389682, PRECISION: 0.0280408, PRECISION_RECALL_MIN_DEN: 0.1018873, RECALL: 0.0992320, MAP: 0.0461023, MRR: 0.0994962, NDCG: 0.0708808, F1: 0.0437212, HIT_RATE: 0.2804077, ARHR: 0.1115569, NOVELTY: 0.0047340, AVERAGE_POPULARITY: 0.1181176, DIVERSITY_MEAN_INTER_LIST: 0.9793012, DIVERSITY_HERFINDAHL: 0.9979116, COVERAGE_ITEM: 0.3890279, COVERAGE_ITEM_CORRECT: 0.0290433, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1466214, DIVERSITY_GINI: 0.1150236, SHANNON_ENTROPY: 11.0431102, 
SearchBayesianSkopt-CV: Config 100 is suboptimal. Config: {'topK': 1000, 'alpha': 0.4564209920441237, 'normalize_similarity': False} - results: ROC_AUC: 0.1389576, PRECISION: 0.0280370, PRECISION_RECALL_MIN_DEN: 0.1018910, RECALL: 0.0992369, MAP: 0.0460955, MRR: 0.0995277, NDCG: 0.0708790, F1: 0.0437173, HIT_RATE: 0.2803698, ARHR: 0.1115636, NOVELTY: 0.0047341, AVERAGE_POPULARITY: 0.1181109, DIVERSITY_MEAN_INTER_LIST: 0.9793015, DIVERSITY_HERFINDAHL: 0.9979116, COVERAGE_ITEM: 0.3890125, COVERAGE_ITEM_CORRECT: 0.0290279, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1466717, DIVERSITY_GINI: 0.1150163, SHANNON_ENTROPY: 11.0431745, 
SearchBayesianSkopt-CV: Config 101 is suboptimal. Config: {'topK': 1000, 'alpha': 0.45651140804232143, 'normalize_similarity': False} - results: ROC_AUC: 0.1388552, PRECISION: 0.0280255, PRECISION_RECALL_MIN_DEN: 0.1018770, RECALL: 0.0992275, MAP: 0.0460593, MRR: 0.0994341, NDCG: 0.0708385, F1: 0.0437024, HIT_RATE: 0.2802554, ARHR: 0.1114724, NOVELTY: 0.0047342, AVERAGE_POPULARITY: 0.1181076, DIVERSITY_MEAN_INTER_LIST: 0.9793046, DIVERSITY_HERFINDAHL: 0.9979119, COVERAGE_ITEM: 0.3891049, COVERAGE_ITEM_CORRECT: 0.0289894, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1465710, DIVERSITY_GINI: 0.1150463, SHANNON_ENTROPY: 11.0435013, 
SearchBayesianSkopt-CV: Config 102 is suboptimal. Config: {'topK': 1000, 'alpha': 0.45656752283615837, 'normalize_similarity': False} - results: ROC_AUC: 0.1390289, PRECISION: 0.0280408, PRECISION_RECALL_MIN_DEN: 0.1019614, RECALL: 0.0993147, MAP: 0.0461082, MRR: 0.0995392, NDCG: 0.0709087, F1: 0.0437293, HIT_RATE: 0.2804076, ARHR: 0.1115857, NOVELTY: 0.0047343, AVERAGE_POPULARITY: 0.1181077, DIVERSITY_MEAN_INTER_LIST: 0.9793057, DIVERSITY_HERFINDAHL: 0.9979120, COVERAGE_ITEM: 0.3892974, COVERAGE_ITEM_CORRECT: 0.0290125, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1466969, DIVERSITY_GINI: 0.1150937, SHANNON_ENTROPY: 11.0438988, 
SearchBayesianSkopt-CV: Config 103 is suboptimal. Config: {'topK': 1000, 'alpha': 0.4566737879119093, 'normalize_similarity': False} - results: ROC_AUC: 0.1389070, PRECISION: 0.0280408, PRECISION_RECALL_MIN_DEN: 0.1019152, RECALL: 0.0992676, MAP: 0.0460756, MRR: 0.0994964, NDCG: 0.0708742, F1: 0.0437250, HIT_RATE: 0.2804084, ARHR: 0.1115291, NOVELTY: 0.0047344, AVERAGE_POPULARITY: 0.1180840, DIVERSITY_MEAN_INTER_LIST: 0.9793131, DIVERSITY_HERFINDAHL: 0.9979128, COVERAGE_ITEM: 0.3892358, COVERAGE_ITEM_CORRECT: 0.0290125, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1466717, DIVERSITY_GINI: 0.1151045, SHANNON_ENTROPY: 11.0443143, 
SearchBayesianSkopt-CV: Config 104 is suboptimal. Config: {'topK': 1000, 'alpha': 0.45673131681645174, 'normalize_similarity': False} - results: ROC_AUC: 0.1389570, PRECISION: 0.0280560, PRECISION_RECALL_MIN_DEN: 0.1020009, RECALL: 0.0993533, MAP: 0.0461021, MRR: 0.0994961, NDCG: 0.0709123, F1: 0.0437518, HIT_RATE: 0.2805596, ARHR: 0.1115422, NOVELTY: 0.0047344, AVERAGE_POPULARITY: 0.1180816, DIVERSITY_MEAN_INTER_LIST: 0.9793134, DIVERSITY_HERFINDAHL: 0.9979128, COVERAGE_ITEM: 0.3893436, COVERAGE_ITEM_CORRECT: 0.0290356, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1467472, DIVERSITY_GINI: 0.1151284, SHANNON_ENTROPY: 11.0444127, 
SearchBayesianSkopt-CV: Config 105 is suboptimal. Config: {'topK': 1000, 'alpha': 0.4568194433812827, 'normalize_similarity': False} - results: ROC_AUC: 0.1388658, PRECISION: 0.0280444, PRECISION_RECALL_MIN_DEN: 0.1020288, RECALL: 0.0993826, MAP: 0.0460941, MRR: 0.0994609, NDCG: 0.0709012, F1: 0.0437404, HIT_RATE: 0.2804442, ARHR: 0.1114932, NOVELTY: 0.0047345, AVERAGE_POPULARITY: 0.1180839, DIVERSITY_MEAN_INTER_LIST: 0.9793144, DIVERSITY_HERFINDAHL: 0.9979129, COVERAGE_ITEM: 0.3894437, COVERAGE_ITEM_CORRECT: 0.0290125, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1467220, DIVERSITY_GINI: 0.1151715, SHANNON_ENTROPY: 11.0448108, 
SearchBayesianSkopt-CV: Config 106 is suboptimal. Config: {'topK': 6, 'alpha': 0.5646285474669143, 'normalize_similarity': False} - results: ROC_AUC: 0.0780662, PRECISION: 0.0124461, PRECISION_RECALL_MIN_DEN: 0.0448947, RECALL: 0.0436880, MAP: 0.0246528, MRR: 0.0567584, NDCG: 0.0357731, F1: 0.0193694, HIT_RATE: 0.1244606, ARHR: 0.0603143, NOVELTY: 0.0051194, AVERAGE_POPULARITY: 0.0281562, DIVERSITY_MEAN_INTER_LIST: 0.8899943, DIVERSITY_HERFINDAHL: 0.9889826, COVERAGE_ITEM: 0.4382137, COVERAGE_ITEM_CORRECT: 0.0194187, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0724802, DIVERSITY_GINI: 0.1629341, SHANNON_ENTROPY: 10.5910838, 
SearchBayesianSkopt-CV: Config 107 is suboptimal. Config: {'topK': 744, 'alpha': 0.36429091368875866, 'normalize_similarity': False} - results: ROC_AUC: 0.1371877, PRECISION: 0.0276569, PRECISION_RECALL_MIN_DEN: 0.1009376, RECALL: 0.0983743, MAP: 0.0454909, MRR: 0.0979322, NDCG: 0.0699930, F1: 0.0431726, HIT_RATE: 0.2765692, ARHR: 0.1098804, NOVELTY: 0.0046974, AVERAGE_POPULARITY: 0.1221888, DIVERSITY_MEAN_INTER_LIST: 0.9778429, DIVERSITY_HERFINDAHL: 0.9977658, COVERAGE_ITEM: 0.3706949, COVERAGE_ITEM_CORRECT: 0.0282656, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1448094, DIVERSITY_GINI: 0.1039926, SHANNON_ENTROPY: 10.8930313, 
SearchBayesianSkopt-CV: Config 108 is suboptimal. Config: {'topK': 750, 'alpha': 0.36666299633230015, 'normalize_similarity': False} - results: ROC_AUC: 0.1372462, PRECISION: 0.0277556, PRECISION_RECALL_MIN_DEN: 0.1012356, RECALL: 0.0986491, MAP: 0.0454896, MRR: 0.0979006, NDCG: 0.0700710, F1: 0.0433192, HIT_RATE: 0.2775560, ARHR: 0.1098510, NOVELTY: 0.0046984, AVERAGE_POPULARITY: 0.1220876, DIVERSITY_MEAN_INTER_LIST: 0.9778689, DIVERSITY_HERFINDAHL: 0.9977684, COVERAGE_ITEM: 0.3711877, COVERAGE_ITEM_CORRECT: 0.0283965, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1453127, DIVERSITY_GINI: 0.1042324, SHANNON_ENTROPY: 10.8959248, 
SearchBayesianSkopt-CV: Config 109 is suboptimal. Config: {'topK': 755, 'alpha': 0.3688284990748246, 'normalize_similarity': False} - results: ROC_AUC: 0.1373205, PRECISION: 0.0277253, PRECISION_RECALL_MIN_DEN: 0.1010383, RECALL: 0.0984428, MAP: 0.0455271, MRR: 0.0981227, NDCG: 0.0700644, F1: 0.0432623, HIT_RATE: 0.2772532, ARHR: 0.1100206, NOVELTY: 0.0046992, AVERAGE_POPULARITY: 0.1219919, DIVERSITY_MEAN_INTER_LIST: 0.9778981, DIVERSITY_HERFINDAHL: 0.9977713, COVERAGE_ITEM: 0.3714418, COVERAGE_ITEM_CORRECT: 0.0283349, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1451114, DIVERSITY_GINI: 0.1044416, SHANNON_ENTROPY: 10.8988894, 
SearchBayesianSkopt-CV: Config 110 is suboptimal. Config: {'topK': 760, 'alpha': 0.37073364151567145, 'normalize_similarity': False} - results: ROC_AUC: 0.1372646, PRECISION: 0.0277175, PRECISION_RECALL_MIN_DEN: 0.1009149, RECALL: 0.0983290, MAP: 0.0455496, MRR: 0.0981931, NDCG: 0.0700677, F1: 0.0432416, HIT_RATE: 0.2771747, ARHR: 0.1101283, NOVELTY: 0.0046998, AVERAGE_POPULARITY: 0.1219242, DIVERSITY_MEAN_INTER_LIST: 0.9779217, DIVERSITY_HERFINDAHL: 0.9977736, COVERAGE_ITEM: 0.3717036, COVERAGE_ITEM_CORRECT: 0.0283580, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1450610, DIVERSITY_GINI: 0.1046358, SHANNON_ENTROPY: 10.9010981, 
SearchBayesianSkopt-CV: Config 111 is suboptimal. Config: {'topK': 764, 'alpha': 0.37247090953392287, 'normalize_similarity': False} - results: ROC_AUC: 0.1373305, PRECISION: 0.0277481, PRECISION_RECALL_MIN_DEN: 0.1010451, RECALL: 0.0984436, MAP: 0.0456413, MRR: 0.0983141, NDCG: 0.0701708, F1: 0.0432900, HIT_RATE: 0.2774814, ARHR: 0.1102414, NOVELTY: 0.0047006, AVERAGE_POPULARITY: 0.1218362, DIVERSITY_MEAN_INTER_LIST: 0.9779645, DIVERSITY_HERFINDAHL: 0.9977779, COVERAGE_ITEM: 0.3723657, COVERAGE_ITEM_CORRECT: 0.0284042, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1452875, DIVERSITY_GINI: 0.1049783, SHANNON_ENTROPY: 10.9055241, 
SearchBayesianSkopt-CV: Config 112 is suboptimal. Config: {'topK': 768, 'alpha': 0.37388956178318017, 'normalize_similarity': False} - results: ROC_AUC: 0.1373241, PRECISION: 0.0277366, PRECISION_RECALL_MIN_DEN: 0.1009811, RECALL: 0.0983764, MAP: 0.0455025, MRR: 0.0982218, NDCG: 0.0700513, F1: 0.0432691, HIT_RATE: 0.2773665, ARHR: 0.1101433, NOVELTY: 0.0047009, AVERAGE_POPULARITY: 0.1218038, DIVERSITY_MEAN_INTER_LIST: 0.9779700, DIVERSITY_HERFINDAHL: 0.9977785, COVERAGE_ITEM: 0.3729586, COVERAGE_ITEM_CORRECT: 0.0283426, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1451617, DIVERSITY_GINI: 0.1051544, SHANNON_ENTROPY: 10.9070432, 
SearchBayesianSkopt-CV: Config 113 is suboptimal. Config: {'topK': 42, 'alpha': 0.004921052029923435, 'normalize_similarity': True} - results: ROC_AUC: 0.1109748, PRECISION: 0.0215322, PRECISION_RECALL_MIN_DEN: 0.0783602, RECALL: 0.0763365, MAP: 0.0358002, MRR: 0.0785001, NDCG: 0.0549953, F1: 0.0335871, HIT_RATE: 0.2153225, ARHR: 0.0863860, NOVELTY: 0.0051017, AVERAGE_POPULARITY: 0.0512467, DIVERSITY_MEAN_INTER_LIST: 0.9931526, DIVERSITY_HERFINDAHL: 0.9992964, COVERAGE_ITEM: 0.4937902, COVERAGE_ITEM_CORRECT: 0.0321386, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1168240, DIVERSITY_GINI: 0.2060968, SHANNON_ENTROPY: 12.4038720, 
SearchBayesianSkopt-CV: Config 114 is suboptimal. Config: {'topK': 773, 'alpha': 0.37633787415920844, 'normalize_similarity': False} - results: ROC_AUC: 0.1374533, PRECISION: 0.0277138, PRECISION_RECALL_MIN_DEN: 0.1010593, RECALL: 0.0984659, MAP: 0.0455387, MRR: 0.0982891, NDCG: 0.0701025, F1: 0.0432503, HIT_RATE: 0.2771378, ARHR: 0.1101934, NOVELTY: 0.0047018, AVERAGE_POPULARITY: 0.1216876, DIVERSITY_MEAN_INTER_LIST: 0.9780065, DIVERSITY_HERFINDAHL: 0.9977821, COVERAGE_ITEM: 0.3733359, COVERAGE_ITEM_CORRECT: 0.0282964, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1451365, DIVERSITY_GINI: 0.1053957, SHANNON_ENTROPY: 10.9102954, 
SearchBayesianSkopt-CV: Config 115 is suboptimal. Config: {'topK': 777, 'alpha': 0.37781897964779826, 'normalize_similarity': False} - results: ROC_AUC: 0.1376920, PRECISION: 0.0278086, PRECISION_RECALL_MIN_DEN: 0.1013915, RECALL: 0.0988033, MAP: 0.0457911, MRR: 0.0986027, NDCG: 0.0704024, F1: 0.0433983, HIT_RATE: 0.2780862, ARHR: 0.1105812, NOVELTY: 0.0047025, AVERAGE_POPULARITY: 0.1216146, DIVERSITY_MEAN_INTER_LIST: 0.9780335, DIVERSITY_HERFINDAHL: 0.9977848, COVERAGE_ITEM: 0.3733282, COVERAGE_ITEM_CORRECT: 0.0284196, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1456399, DIVERSITY_GINI: 0.1055050, SHANNON_ENTROPY: 10.9125237, 
SearchBayesianSkopt-CV: Config 116 is suboptimal. Config: {'topK': 779, 'alpha': 0.3787608097552408, 'normalize_similarity': False} - results: ROC_AUC: 0.1375283, PRECISION: 0.0277746, PRECISION_RECALL_MIN_DEN: 0.1012291, RECALL: 0.0986311, MAP: 0.0455967, MRR: 0.0983688, NDCG: 0.0701974, F1: 0.0433405, HIT_RATE: 0.2777463, ARHR: 0.1103729, NOVELTY: 0.0047029, AVERAGE_POPULARITY: 0.1215955, DIVERSITY_MEAN_INTER_LIST: 0.9780448, DIVERSITY_HERFINDAHL: 0.9977859, COVERAGE_ITEM: 0.3736054, COVERAGE_ITEM_CORRECT: 0.0283503, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1454134, DIVERSITY_GINI: 0.1056920, SHANNON_ENTROPY: 10.9145122, 
SearchBayesianSkopt-CV: Config 117 is suboptimal. Config: {'topK': 783, 'alpha': 0.379987422751826, 'normalize_similarity': False} - results: ROC_AUC: 0.1376593, PRECISION: 0.0278317, PRECISION_RECALL_MIN_DEN: 0.1015423, RECALL: 0.0989463, MAP: 0.0456890, MRR: 0.0985123, NDCG: 0.0703494, F1: 0.0434401, HIT_RATE: 0.2783168, ARHR: 0.1104956, NOVELTY: 0.0047033, AVERAGE_POPULARITY: 0.1215323, DIVERSITY_MEAN_INTER_LIST: 0.9780664, DIVERSITY_HERFINDAHL: 0.9977881, COVERAGE_ITEM: 0.3737286, COVERAGE_ITEM_CORRECT: 0.0284196, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1457909, DIVERSITY_GINI: 0.1057310, SHANNON_ENTROPY: 10.9155643, 
SearchBayesianSkopt-CV: Config 118 is suboptimal. Config: {'topK': 785, 'alpha': 0.3810334436646081, 'normalize_similarity': False} - results: ROC_AUC: 0.1373102, PRECISION: 0.0278203, PRECISION_RECALL_MIN_DEN: 0.1012599, RECALL: 0.0986538, MAP: 0.0455386, MRR: 0.0982553, NDCG: 0.0701536, F1: 0.0433983, HIT_RATE: 0.2782025, ARHR: 0.1102099, NOVELTY: 0.0047037, AVERAGE_POPULARITY: 0.1214633, DIVERSITY_MEAN_INTER_LIST: 0.9780859, DIVERSITY_HERFINDAHL: 0.9977901, COVERAGE_ITEM: 0.3742753, COVERAGE_ITEM_CORRECT: 0.0284273, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1456650, DIVERSITY_GINI: 0.1059436, SHANNON_ENTROPY: 10.9175948, 
SearchBayesianSkopt-CV: Config 119 is suboptimal. Config: {'topK': 519, 'alpha': 0.003611540906855116, 'normalize_similarity': False} - results: ROC_AUC: 0.1227798, PRECISION: 0.0242914, PRECISION_RECALL_MIN_DEN: 0.0904257, RECALL: 0.0881923, MAP: 0.0407160, MRR: 0.0874711, NDCG: 0.0625573, F1: 0.0380889, HIT_RATE: 0.2429136, ARHR: 0.0970704, NOVELTY: 0.0046149, AVERAGE_POPULARITY: 0.1384736, DIVERSITY_MEAN_INTER_LIST: 0.9703200, DIVERSITY_HERFINDAHL: 0.9970136, COVERAGE_ITEM: 0.3358383, COVERAGE_ITEM_CORRECT: 0.0233070, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1298100, DIVERSITY_GINI: 0.0851194, SHANNON_ENTROPY: 10.5174227, 
SearchBayesianSkopt-CV: Config 120 is suboptimal. Config: {'topK': 9, 'alpha': 0.008456917069618932, 'normalize_similarity': True} - results: ROC_AUC: 0.0834454, PRECISION: 0.0141724, PRECISION_RECALL_MIN_DEN: 0.0521943, RECALL: 0.0508123, MAP: 0.0262394, MRR: 0.0591021, NDCG: 0.0390273, F1: 0.0221624, HIT_RATE: 0.1417238, ARHR: 0.0630399, NOVELTY: 0.0051225, AVERAGE_POPULARITY: 0.0325270, DIVERSITY_MEAN_INTER_LIST: 0.9556271, DIVERSITY_HERFINDAHL: 0.9955446, COVERAGE_ITEM: 0.4752570, COVERAGE_ITEM_CORRECT: 0.0240693, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0821442, DIVERSITY_GINI: 0.1892086, SHANNON_ENTROPY: 11.6165231, 
SearchBayesianSkopt-CV: Config 121 is suboptimal. Config: {'topK': 465, 'alpha': 0.0011078089279372707, 'normalize_similarity': False} - results: ROC_AUC: 0.1230099, PRECISION: 0.0243443, PRECISION_RECALL_MIN_DEN: 0.0904276, RECALL: 0.0881754, MAP: 0.0408283, MRR: 0.0877182, NDCG: 0.0626640, F1: 0.0381521, HIT_RATE: 0.2434432, ARHR: 0.0973771, NOVELTY: 0.0046200, AVERAGE_POPULARITY: 0.1374623, DIVERSITY_MEAN_INTER_LIST: 0.9707644, DIVERSITY_HERFINDAHL: 0.9970580, COVERAGE_ITEM: 0.3374475, COVERAGE_ITEM_CORRECT: 0.0233840, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1300113, DIVERSITY_GINI: 0.0861232, SHANNON_ENTROPY: 10.5404131, 
